[2025-09-12T11:48:43.296Z] [response] https://iampe.adm.gov.it/sam/ext/UIKit4/resources/css/uikit/utility.css {"status":200,"contentType":"text/css","saved":"net\\0024_200_iampe.adm.gov.it_sam_ext_UIKit4_resources_css_uikit_utility.css.txt"}
[2025-09-12T11:48:43.548Z] [response] https://iampe.adm.gov.it/sam/ext/UIKit4/resources/fonts/titillium-web-v4-latin-regular.woff2 {"status":200,"contentType":null,"saved":null}
[2025-09-12T11:48:43.559Z] [response] https://iampe.adm.gov.it/sam/ext/UIKit4/resources/fonts/titillium-web-v4-latin-700.woff2 {"status":200,"contentType":null,"saved":null}
[2025-09-12T11:48:43.617Z] [response] https://iampe.adm.gov.it/sam/ext/UIKit4/resources/fonts/titillium-web-v4-latin-600.woff2 {"status":200,"contentType":null,"saved":null}
[2025-09-12T11:48:43.816Z] [response] https://iampe.adm.gov.it/sam/ext/UIKit4/resources/webfonts/fa-solid-900.woff2 {"status":200,"contentType":null,"saved":null}
[2025-09-12T11:48:44.892Z] [snapshot] 00_login_page {"url":"https://iampe.adm.gov.it/sam/UI/Login?realm=/adm&locale=en","title":"Login ADM - Agenzia delle Accise, Dogane e dei Monopoli","dom":"D:\\Desktop\\website\\ADM-Uploads\\runs\\2025-09-12_om95ix\\dom\\00_login_page.html","insight":"insights\\00_login_page.json"}
[2025-09-12T11:48:45.356Z] [response] https://iampe.adm.gov.it/sam/UI/Login?realm=/adm&locale=en_GB&service=teldog {"status":302,"contentType":null,"saved":null}
[2025-09-12T11:48:47.435Z] [response] https://www.adm.gov.it/portale/area-riservata-dogane {"status":200,"contentType":"text/html; charset=UTF-8","saved":"net\\0030_200_www.adm.gov.it_portale_area-riservata-dogane.html"}
[2025-09-12T11:48:47.454Z] [response] https://www.adm.gov.it/portale/o/frontend-theme-font-awesome-web/css/main.css {"status":200,"contentType":"text/css;charset=UTF-8","saved":"net\\0031_200_www.adm.gov.it_portale_o_frontend-theme-font-awesome-web_css_main.css.txt"}
[2025-09-12T11:48:47.667Z] [response] https://www.adm.gov.it/portale/combo?browserId=other&minifierType=js&languageId=en_US&b=7210&t=1757630768841&/portale/o/frontend-js-jquery-web/jquery/jquery.min.js&/portale/o/frontend-js-jquery-web/jquery/bootstrap.bundle.min.js&/portale/o/frontend-js-jquery-web/jquery/collapsible_search.js&/portale/o/frontend-js-jquery-web/jquery/fm.js&/portale/o/frontend-js-jquery-web/jquery/form.js&/portale/o/frontend-js-jquery-web/jquery/popper.min.js&/portale/o/frontend-js-jquery-web/jquery/side_navigation.js {"status":200,"contentType":"text/javascript","saved":"net\\0033_200_www.adm.gov.it_portale_combo_browserId_other_minifierType_js_languageId_en_US_b_7210_t_1757630768841_portale_o_frontend-js-jquery-web_jquery.txt"}
[2025-09-12T11:48:47.743Z] [response] https://www.adm.gov.it/portale/o/TemaPortaleUnico-theme/css/clay.css?browserId=other&themeId=TemaPortaleUnico_WAR_TemaPortaleUnicotheme&minifierType=css&languageId=en_US&b=7210&t=1757630858000 {"status":200,"contentType":"text/css;charset=UTF-8","saved":"net\\0032_200_www.adm.gov.it_portale_o_TemaPortaleUnico-theme_css_clay.css_browserId_other_themeId_TemaPortaleUnico_WAR_TemaPortaleUnicotheme_minifierType.txt"}
[2025-09-12T11:48:47.759Z] [response] https://www.adm.gov.it/portale/o/product-navigation-product-menu-theme-contributor/product_navigation_product_menu.css?languageId=en_US {"status":200,"contentType":"text/css;charset=UTF-8","saved":"net\\0035_200_www.adm.gov.it_portale_o_product-navigation-product-menu-theme-contributor_product_navigation_product_menu.css_languageId_en_US.txt"}
[2025-09-12T11:48:47.763Z] [response] https://www.adm.gov.it/portale/o/frontend-css-web/main.css?browserId=other&themeId=TemaPortaleUnico_WAR_TemaPortaleUnicotheme&minifierType=css&languageId=en_US&b=7210&t=1757630690826 {"status":200,"contentType":"text/css;charset=UTF-8","saved":"net\\0034_200_www.adm.gov.it_portale_o_frontend-css-web_main.css_browserId_other_themeId_TemaPortaleUnico_WAR_TemaPortaleUnicotheme_minifierType_css_langu.txt"}
[2025-09-12T11:48:47.796Z] [response] https://www.adm.gov.it/portale/combo?browserId=other&minifierType=&themeId=TemaPortaleUnico_WAR_TemaPortaleUnicotheme&languageId=en_US&b=7210&com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_ZQTWCbJiCMNT:%2Fcss%2Fmain.css&com_liferay_journal_content_web_portlet_JournalContentPortlet_INSTANCE_NdVG43gTasJr:%2Fcss%2Fmain.css&com_liferay_portal_search_web_search_bar_portlet_SearchBarPortlet_INSTANCE_templateSearch:%2Fcss%2Fmain.css&com_liferay_product_navigation_product_menu_web_portlet_ProductMenuPortlet:%2Fcss%2Fmain.css&com_liferay_product_navigation_user_personal_bar_web_portlet_ProductNavigationUserPersonalBarPortlet:%2Fcss%2Fmain.css&com_liferay_site_navigation_menu_web_portlet_SiteNavigationMenuPortlet:%2Fcss%2Fmain.css&it_sogei_portlet_cookie_portlet_GestioneCookies_INSTANCE_elementoshowcookiebar:%2Fcss%2Fmain.css&t=1757630858000 {"status":200,"contentType":"text/css;charset=UTF-8","saved":"net\\0036_200_www.adm.gov.it_portale_combo_browserId_other_minifierType_themeId_TemaPortaleUnico_WAR_TemaPortaleUnicotheme_languageId_en_US_b_7210_com_lif.txt"}
